model,batch_size,sequence_length,result
XLM-R_base,32,32,0.0282
XLM-R_base,32,64,0.0531
XLM-R_base,32,128,0.1041
XLM-R_base,32,256,0.2109
XLM-R_base,32,512,0.4354
XLM-R_large,1,1,0.0101
XLM-R_large,1,2,0.0112
XLM-R_large,1,4,0.0114
XLM-R_large,1,8,0.0113
XLM-R_large,1,16,0.0114
XLM-R_large,1,32,0.0115
XLM-R_large,1,64,0.0115
XLM-R_large,1,128,0.0114
XLM-R_large,1,256,0.0156
XLM-R_large,1,512,0.0264
XLM-R_large,2,1,0.0106
XLM-R_large,2,2,0.0119
XLM-R_large,2,4,0.0118
XLM-R_large,2,8,0.0120
XLM-R_large,2,16,0.0118
XLM-R_large,2,32,0.0119
XLM-R_large,2,64,0.0121
XLM-R_large,2,128,0.0156
XLM-R_large,2,256,0.0272
XLM-R_large,2,512,0.0508
XLM-R_large,4,1,0.0108
XLM-R_large,4,2,0.0120
XLM-R_large,4,4,0.0119
XLM-R_large,4,8,0.0120
XLM-R_large,4,16,0.0120
XLM-R_large,4,32,0.0120
XLM-R_large,4,64,0.0154
XLM-R_large,4,128,0.0275
XLM-R_large,4,256,0.0476
XLM-R_large,4,512,0.0969
XLM-R_large,8,1,0.0110
XLM-R_large,8,2,0.0119
XLM-R_large,8,4,0.0120
XLM-R_large,8,8,0.0121
XLM-R_large,8,16,0.0119
XLM-R_large,8,32,0.0154
XLM-R_large,8,64,0.0270
XLM-R_large,8,128,0.0457
XLM-R_large,8,256,0.0912
XLM-R_large,8,512,0.1918
XLM-R_large,16,1,0.0110
XLM-R_large,16,2,0.0119
XLM-R_large,16,4,0.0120
XLM-R_large,16,8,0.0120
XLM-R_large,16,16,0.0155
XLM-R_large,16,32,0.0270
XLM-R_large,16,64,0.0450
XLM-R_large,16,128,0.0895
XLM-R_large,16,256,0.1817
XLM-R_large,16,512,0.3809
XLM-R_large,32,1,0.0111
XLM-R_large,32,2,0.0121
XLM-R_large,32,4,0.0119
XLM-R_large,32,8,0.0155
XLM-R_large,32,16,0.0270
XLM-R_large,32,32,0.0447
XLM-R_large,32,64,0.0890
XLM-R_large,32,128,0.1757
XLM-R_large,32,256,0.3590
XLM-R_large,32,512,0.7645
GPT-2,1,1,0.0057
GPT-2,1,2,0.0057
GPT-2,1,4,0.0058
GPT-2,1,8,0.0057
GPT-2,1,16,0.0058
