model,batch_size,sequence_length,result
XLM-R_large,32,512,N/A
GPT-2,1,1,0.0264
GPT-2,1,2,0.0264
GPT-2,1,4,0.0264
GPT-2,1,8,0.0272
GPT-2,1,16,0.0269
GPT-2,1,32,0.0274
GPT-2,1,64,0.0273
GPT-2,1,128,0.0275
GPT-2,1,256,0.0293
GPT-2,1,512,0.0550
GPT-2,2,1,0.0257
GPT-2,2,2,0.0271
GPT-2,2,4,0.0272
GPT-2,2,8,0.0282
GPT-2,2,16,0.0275
GPT-2,2,32,0.0280
GPT-2,2,64,0.0284
GPT-2,2,128,0.0288
GPT-2,2,256,0.0508
GPT-2,2,512,0.0988
GPT-2,4,1,0.0258
GPT-2,4,2,0.0277
GPT-2,4,4,0.0308
GPT-2,4,8,0.0305
GPT-2,4,16,0.0311
GPT-2,4,32,0.0280
GPT-2,4,64,0.0280
GPT-2,4,128,0.0485
GPT-2,4,256,0.0910
GPT-2,4,512,0.1886
GPT-2,8,1,0.0270
GPT-2,8,2,0.0280
GPT-2,8,4,0.0283
GPT-2,8,8,0.0304
GPT-2,8,16,0.0316
GPT-2,8,32,0.0285
GPT-2,8,64,0.0474
GPT-2,8,128,0.0868
GPT-2,8,256,0.1728
GPT-2,8,512,0.3984
GPT-2,16,1,0.0300
GPT-2,16,2,0.0280
GPT-2,16,4,0.0277
GPT-2,16,8,0.0277
GPT-2,16,16,0.0284
GPT-2,16,32,0.0469
GPT-2,16,64,0.0841
GPT-2,16,128,0.1641
GPT-2,16,256,0.3654
GPT-2,16,512,0.7879
GPT-2,32,1,0.0273
GPT-2,32,2,0.0280
GPT-2,32,4,0.0276
GPT-2,32,8,0.0280
GPT-2,32,16,0.0471
GPT-2,32,32,0.0841
GPT-2,32,64,0.1605
GPT-2,32,128,0.3483
GPT-2,32,256,0.7189
GPT-2,32,512,N/A
